,Shannon,Fisher,GBP,E2,E3,R2,R3,G1,G2,G3,Ig,Corr_MP2
504,268.015567,14704.85582,2432.137283,1893.79864,67398.6159,366.556313,379.910471,-177.5813096,137.5607362,494.1876286,3.29357901,-6.866206582
505,268.0902169,14705.24696,2431.9319,1893.83258,67402.9588,366.569098,379.951139,-178.1954369,137.5325496,494.5456909,3.29953083,-6.920555746
506,268.0961876,14705.21327,2431.989127,1893.89655,67407.9099,366.563494,379.935758,-178.1470077,137.2451772,494.4352475,3.29635982,-6.915304555
507,267.9210403,14704.57211,2432.254003,1893.88493,67400.6212,366.545795,379.877307,-177.286742,137.3496906,494.0815937,3.28837777,-6.84081793
508,268.2614559,14705.70511,2431.899509,1893.76271,67398.7274,366.564117,379.942411,-178.5371287,138.4589556,494.377514,3.29587351,-6.938863994
509,268.4175618,14706.33762,2431.698112,1893.84529,67405.4877,366.586275,380.015938,-179.2016066,138.3019296,494.7287334,3.30568357,-6.985253669
510,268.355852,14706.04634,2431.615019,1893.64669,67396.1591,366.585867,380.012744,-179.174245,138.851808,494.9063012,3.30579469,-6.9953378
511,268.0323448,14705.05726,2432.156705,1893.77358,67395.2591,366.553098,379.90589,-177.6068078,137.7861199,494.2372603,3.29083039,-6.857243819
512,268.1119893,14705.32399,2431.995133,1893.7871,67397.4019,366.562259,379.931789,-178.099943,137.9692636,494.3835299,3.29566821,-6.906205742
513,268.1049955,14705.23573,2431.975851,1893.69394,67391.3618,366.562247,379.93128,-178.0851952,138.2327273,494.4041649,3.29584009,-6.910423471
514,268.0539705,14705.10644,2432.160211,1893.82584,67398.3537,366.554602,379.909656,-177.6358584,137.6989777,494.1265506,3.29177652,-6.856412346
515,268.5543954,14706.62197,2431.363041,1893.62485,67395.6692,366.597488,380.053563,-180.0410016,139.5695637,495.1956594,3.31053018,-7.069884079
516,268.049459,14704.88659,2432.10821,1893.83984,67400.1393,366.549305,379.892651,-177.6317124,137.4404394,494.2520231,3.28929574,-6.868831594
517,268.1724784,14705.48244,2431.961359,1893.75125,67398.1059,366.569061,379.958783,-178.297228,137.9321219,494.4710037,3.29811123,-6.919538675
518,268.0196788,14705.02842,2432.235751,1893.99019,67411.2871,366.558479,379.919804,-177.5163132,136.5487077,494.1351389,3.29417694,-6.846711969
519,268.2425988,14705.54796,2431.922363,1893.82678,67401.3793,366.562384,379.939022,-178.4189526,137.9720319,494.305837,3.2945546,-6.928154257
520,267.8708291,14704.45128,2432.294559,1893.8073,67394.3389,366.542523,379.865872,-177.124481,137.4386815,493.989896,3.28707044,-6.832022427
521,268.0308474,14705.19251,2432.134849,1893.91031,67402.6562,366.565524,379.940586,-177.9079506,137.6050298,494.3786551,3.29760138,-6.888289663
522,268.0750941,14705.08101,2431.971756,1893.76343,67398.0572,366.56208,379.927047,-178.1154655,138.183529,494.349954,3.29659617,-6.919435238
523,268.0530877,14704.97394,2432.177607,1893.81553,67397.4358,366.553232,379.902549,-177.5607066,137.6538801,494.1216928,3.29175066,-6.858506414
524,267.872938,14704.3976,2432.323492,1893.84446,67397.4593,366.542297,379.864118,-177.1527766,137.3140604,494.2024062,3.28707429,-6.836546829
525,268.096706,14705.19757,2432.155954,1893.71385,67391.7437,366.558147,379.92065,-177.7183824,138.225005,493.9858434,3.29371855,-6.866885174
526,268.1437132,14705.37531,2431.975529,1893.84076,67402.0438,366.567896,379.949874,-178.2382062,137.8984226,494.5257955,3.29845678,-6.922191043
527,268.133185,14705.39768,2431.978261,1893.86983,67404.8038,366.575346,379.973403,-178.2963365,137.2425534,494.5678065,3.30214865,-6.920402836
528,268.1620776,14705.2414,2431.888123,1893.94907,67411.1026,366.569101,379.953828,-178.3708049,137.4572429,494.6763807,3.29903189,-6.937143607
529,268.0254482,14704.9453,2432.17819,1893.84846,67401.1529,366.559539,379.923442,-177.5958182,137.332081,494.2264929,3.29454885,-6.859727162
530,267.811514,14704.54942,2432.351154,1893.91852,67404.6502,366.552413,379.893843,-177.145659,136.8377714,494.2436249,3.29250526,-6.827182891
531,268.1611438,14705.25654,2431.944468,1893.76563,67397.9544,366.559658,379.925183,-178.2221813,137.973475,494.3840687,3.29428987,-6.924397325
532,267.8561465,14704.35817,2432.471807,1893.73182,67390.0421,366.534055,379.842325,-176.6926628,137.4634485,493.7386861,3.28245058,-6.78561723
533,268.0971704,14705.14081,2432.194174,1893.71781,67390.9726,366.550062,379.898466,-177.6017305,138.1177037,493.922043,3.28903958,-6.854684519
534,268.1205444,14705.30722,2431.979184,1893.87771,67403.2599,366.570021,379.954385,-178.1896632,137.6652831,494.5323054,3.2999789,-6.915662795
535,267.9888608,14704.82774,2432.202401,1893.83121,67398.6622,366.551309,379.897756,-177.5048314,137.506434,494.0881367,3.29054321,-6.854662466
536,268.0190986,14705.01985,2432.100043,1894.00883,67410.7373,366.564603,379.937159,-177.9537505,137.190085,494.5155079,3.29734685,-6.900093667
537,268.2335867,14705.56121,2431.879977,1893.77428,67397.4146,366.570066,379.96215,-178.5124971,138.2315767,494.5284063,3.29849068,-6.939231475
538,267.9655658,14704.82993,2432.230053,1893.89741,67403.9089,366.552306,379.897607,-177.4296904,137.1152389,494.0532002,3.29169785,-6.846953479
539,268.2803357,14705.68157,2431.781537,1893.6622,67394.5052,366.560108,379.931932,-178.7669638,138.780801,494.3913746,3.29342288,-6.971580783
540,267.8841938,14704.43025,2432.460316,1893.90751,67401.1881,366.5347,379.844675,-176.7555395,136.7368401,493.6956278,3.2827744,-6.785808005
541,268.2453292,14705.64073,2431.859444,1893.73606,67395.5302,366.574258,379.975987,-178.5461661,138.5160655,494.4707665,3.30043367,-6.93957501
542,267.9980107,14704.99938,2432.091648,1893.94957,67408.4778,366.562494,379.928922,-177.8621423,137.0115477,494.3936701,3.29654754,-6.887776633
543,268.2509523,14705.54876,2431.924802,1893.68567,67392.8723,366.561657,379.935042,-178.5123104,138.6334699,494.3394808,3.29450802,-6.955940985
544,268.0071268,14704.61707,2432.20287,1893.80169,67399.3607,366.540068,379.860397,-177.4175512,137.3197016,494.1576509,3.28535646,-6.858644682
545,268.1508264,14705.42359,2431.946963,1893.87369,67403.5005,366.575789,379.973478,-178.3127352,137.9020713,494.5705078,3.30260177,-6.923373507
546,268.271482,14705.69165,2431.879564,1893.71823,67395.8444,366.564992,379.946469,-178.5056989,138.5037304,494.4318523,3.29597911,-6.934858842
547,268.1639913,14705.46028,2431.858194,1893.81341,67404.5359,366.576941,379.980105,-178.4816037,137.7524777,494.6519616,3.30231765,-6.94046964
548,268.0793665,14705.01428,2432.192752,1893.97349,67409.8142,366.546138,379.884592,-177.6252839,136.8479941,494.067357,3.28737684,-6.859003583
549,268.3638213,14706.0119,2431.670548,1893.78079,67400.7377,366.571203,379.968677,-179.0871926,138.5371563,494.6649938,3.29835182,-6.988059102
550,267.9984862,14704.72981,2432.200122,1893.79444,67395.2911,366.54963,379.88934,-177.4772096,137.7298864,494.1995813,3.29024011,-6.859650329
551,268.0496532,14705.01941,2432.192386,1893.89473,67401.4671,366.55208,379.902535,-177.6095664,137.5319454,494.0921161,3.29050854,-6.857118624
552,268.1968575,14705.30525,2431.824999,1893.75633,67399.1627,366.561083,379.932454,-178.4684416,138.1216851,494.5813569,3.29433349,-6.943989231
553,268.0331784,14705.17176,2432.120018,1893.90997,67401.1738,366.560385,379.92584,-177.9174677,137.7129927,494.3917526,3.29494363,-6.890305785
554,268.5127128,14706.30128,2431.559824,1893.81487,67404.4948,366.58197,380.005825,-179.5196775,138.6230615,494.7651375,3.30299137,-7.023483779
555,268.2048794,14705.39744,2431.978155,1893.66975,67391.6266,366.566101,379.943849,-178.2428143,138.4431462,494.2759446,3.29772319,-6.924382016
556,268.0427667,14705.01912,2432.23778,1893.83958,67400.0388,366.553671,379.904369,-177.4341821,137.3058193,493.9677186,3.29184793,-6.842914416
557,267.7531329,14704.44702,2432.443394,1893.96352,67401.4739,366.544327,379.86659,-176.8374153,136.8155382,493.8719646,3.28882412,-6.797222717
558,268.0111498,14704.94883,2432.192467,1893.87726,67400.6212,366.550546,379.895837,-177.5374141,137.4065221,494.0537913,3.29006085,-6.85080352
559,267.9814678,14704.96575,2432.348629,1893.94746,67404.6207,366.549632,379.891831,-177.2733058,136.9261651,493.8911642,3.28986291,-6.825154298
560,268.3149117,14705.93171,2431.754476,1893.90294,67409.3806,366.57572,379.980196,-178.9330589,137.8039577,494.5747848,3.30097777,-6.970143264
561,267.9655899,14704.79676,2432.241181,1893.93288,67404.4734,366.551584,379.89671,-177.4266365,137.1984384,494.2932904,3.29096284,-6.846191769
562,268.0443984,14704.97295,2432.169468,1893.73034,67393.9797,366.552846,379.902613,-177.5908483,137.7927891,494.0915015,3.29129435,-6.861998906
563,267.8387479,14704.59182,2432.373894,1893.85146,67397.3133,366.556347,379.905096,-177.138773,137.4951836,494.1851333,3.29470896,-6.828651501
564,268.2941331,14705.73061,2431.873572,1893.70885,67395.9452,366.560777,379.935252,-178.4969709,138.3691985,494.2332325,3.29344682,-6.933730002
565,268.0639567,14704.97458,2432.213006,1893.90642,67404.3334,366.554456,379.907873,-177.5939503,137.3101358,494.309129,3.2920172,-6.862173114
566,268.101968,14705.27687,2432.081063,1893.83786,67401.3558,366.564104,379.936832,-178.0029736,137.7642914,494.3933389,3.29693221,-6.902434237
567,268.098259,14705.37883,2432.162779,1893.75422,67395.1709,366.576161,379.971583,-177.8783309,138.0717979,494.0764789,3.30346363,-6.885326214
568,267.9156479,14704.66423,2432.274911,1893.81631,67396.6697,366.551875,379.89664,-177.2867867,137.6021162,494.0130569,3.29141484,-6.837625624
569,268.118775,14705.29573,2431.985058,1893.65499,67390.766,366.56356,379.936162,-178.1337194,138.4681273,494.3623584,3.29631505,-6.913141496
570,268.1953549,14705.51278,2431.977121,1893.76766,67396.8965,366.573016,379.969946,-178.3486003,138.3856546,494.4275684,3.30021554,-6.922514358
571,267.9959975,14704.66949,2432.302046,1893.77706,67394.3172,366.544778,379.875683,-177.2997889,137.6747913,493.9787853,3.2875782,-6.846802653
572,268.0836231,14705.04921,2432.273151,1893.84205,67399.0195,366.550887,379.896337,-177.4416248,137.458564,493.8581086,3.2903838,-6.843250167
573,268.2200154,14705.31648,2431.995041,1893.79126,67399.2981,366.550892,379.901361,-178.149984,137.9254907,494.3656922,3.28926486,-6.919790546
574,268.1242562,14705.4397,2432.053396,1893.7932,67397.41,366.568129,379.953701,-178.1347169,138.2021216,494.3665278,3.29795336,-6.901488113
575,268.3322138,14706.17071,2431.81713,1893.68273,67397.7733,366.588177,380.022212,-178.901189,138.0436561,494.6402354,3.30656036,-6.959175172
576,267.9770757,14704.75357,2432.262433,1894.11856,67417.6619,366.544247,379.87588,-177.384736,136.2274167,494.236354,3.28705123,-6.842606534
577,268.270733,14705.72639,2431.80648,1893.76196,67397.9999,366.570728,379.965023,-178.6436552,138.4094879,494.4858449,3.29859618,-6.945232051
578,268.1512998,14705.48784,2432.05931,1893.81564,67399.6264,366.567062,379.948931,-178.1309998,138.0910968,494.3193649,3.29781681,-6.903262854
579,268.2425808,14705.4586,2431.913214,1893.80969,67401.2192,366.570199,379.962157,-178.4239183,138.0527348,494.5060044,3.2986918,-6.934693039
580,267.9490309,14704.5389,2432.278007,1893.78835,67395.1209,366.541517,379.862541,-177.2612516,137.6119927,494.0164526,3.28659383,-6.845390108
581,268.2141872,14705.57869,2431.93177,1893.85167,67401.8591,366.571102,379.965348,-178.4846347,138.0629832,494.574835,3.29907186,-6.931932157
582,268.2505542,14705.71082,2431.898611,1893.85885,67406.0396,366.57419,379.976122,-178.4986841,137.6381423,494.5451439,3.30025846,-6.928300446
583,268.1392999,14705.43461,2432.066685,1893.67629,67391.1061,366.573512,379.965752,-178.0389706,138.3717261,494.2173646,3.30168215,-6.901266012
584,268.069306,14705.08568,2432.120076,1893.71543,67391.3118,366.558491,379.918328,-177.8037957,138.1711109,494.1485661,3.29418066,-6.886410865
585,268.3625379,14706.00547,2431.698382,1893.74782,67401.0025,366.580995,379.997409,-179.1239333,138.4522228,494.7813254,3.30353275,-6.990093669
586,267.8714645,14704.3499,2432.453279,1893.97083,67408.2505,366.532511,379.836483,-176.693436,135.8642732,493.7388272,3.28187635,-6.782108578
587,268.1873063,14705.58092,2431.918894,1893.8491,67406.0646,366.568944,379.958147,-178.431922,137.5583413,494.3686543,3.29813535,-6.927951278
588,268.0738933,14705.04213,2432.158654,1893.76152,67394.7141,366.549467,379.893358,-177.6362616,137.9218915,494.1053935,3.28933748,-6.863386605
589,268.0514709,14705.11475,2432.126841,1893.85307,67399.8641,366.575706,379.97004,-177.8936553,137.7656128,494.376797,3.30312104,-6.890901973
590,268.0856029,14705.24268,2431.999144,1893.83773,67399.6222,366.567001,379.944245,-178.1095762,137.8159028,494.2736115,3.29855766,-6.908651433
591,268.2650377,14705.73805,2432.072294,1893.77295,67398.3513,366.564788,379.945256,-178.1639611,137.9843462,494.0556763,3.29600553,-6.90039495
592,268.1733799,14705.54435,2431.960384,1893.71579,67396.6249,366.57467,379.972806,-178.3424248,138.374315,494.5236841,3.30151145,-6.921230465
593,268.182487,14705.36583,2431.998196,1893.80811,67403.1921,366.562118,379.933624,-178.2551739,137.7318297,494.4500531,3.29536731,-6.921513056
594,268.3079757,14705.86933,2431.764875,1893.73932,67401.6386,366.579512,379.990436,-179.0072797,138.521611,494.7717735,3.30330689,-6.989213261
595,268.1975441,14705.37499,2431.997528,1893.77584,67399.4408,366.564809,379.942594,-178.2637022,138.0749743,494.5154853,3.29655602,-6.923645974
596,267.9947912,14704.7774,2432.459601,1893.8565,67395.9504,366.533751,379.845926,-176.8569724,137.2176405,493.4184869,3.28155184,-6.785693479
597,268.0552195,14705.01673,2432.116592,1893.84398,67400.1653,366.560179,379.922505,-177.8477401,137.6132183,494.2106163,3.29533455,-6.892617552
598,268.2211939,14705.41388,2431.979009,1893.67584,67390.7935,366.56065,379.930237,-178.2097945,138.538946,494.2527061,3.29433643,-6.918911924
599,268.0645646,14704.79858,2432.16714,1893.83576,67400.0363,366.548276,379.888729,-177.642747,137.6262055,494.3171068,3.28895111,-6.876899732
600,268.4377762,14706.14195,2431.621592,1893.66276,67393.7336,366.581743,380.001566,-179.298146,139.1100602,494.6587998,3.30364495,-7.009141834
601,268.2251665,14705.44545,2431.864228,1893.65439,67391.3487,366.566649,379.949902,-178.4588915,138.7016896,494.3544918,3.29716585,-6.939155011
602,268.2277297,14705.59945,2431.957748,1893.83091,67401.8467,366.564049,379.946006,-178.4431305,138.1442073,494.6063868,3.29501563,-6.927886087
603,267.9027172,14704.54121,2432.270574,1893.83094,67397.3404,366.547819,379.884196,-177.2214689,137.4755604,494.1462676,3.28927192,-6.838328322
604,268.2530101,14705.78835,2431.854246,1893.66855,67392.7702,366.582592,379.995604,-178.719145,138.8680827,494.6759785,3.30558437,-6.96475636
605,267.9076285,14704.62797,2432.342948,1893.8992,67400.8232,366.541435,379.864279,-177.1909476,137.2377458,494.1274409,3.28612215,-6.831402875
606,268.1463787,14705.39889,2431.900245,1893.80186,67399.5782,366.566717,379.947311,-178.3078762,138.0447425,494.4379034,3.2976665,-6.920261134
607,268.4170237,14706.07464,2431.523345,1893.57939,67391.3392,366.578058,379.993617,-179.4083727,139.5216573,494.8252379,3.30101256,-7.020163457
608,268.0531205,14705.22736,2432.094992,1893.80393,67399.3626,366.562534,379.931518,-177.9321478,137.8713475,494.3196106,3.29617551,-6.889037252
609,268.383103,14705.97034,2431.712071,1893.75026,67399.5449,366.574254,379.977631,-179.1077961,138.8074633,494.8485865,3.29999912,-6.994248584
610,268.1682198,14705.3282,2431.999975,1893.77851,67397.0974,366.561825,379.932193,-178.1697635,138.1796134,494.4582663,3.29519919,-6.916914705
611,267.9521344,14704.77777,2432.25283,1893.8727,67400.0431,366.558738,379.918649,-177.3799668,137.0423734,494.1606786,3.29462842,-6.842404475
612,268.0722863,14705.08412,2432.163494,1893.82458,67396.8813,366.551357,379.900722,-177.6459579,137.8260262,493.9573937,3.29003102,-6.860004185
613,268.5197159,14706.18477,2431.658719,1893.7473,67402.8223,366.572137,379.972843,-179.2828487,138.4143741,494.6203407,3.29860124,-7.010567063
614,267.9457614,14704.70456,2432.219887,1893.85226,67400.2118,366.549737,379.889142,-177.355553,137.3287075,494.1520742,3.29046461,-6.845010157
615,268.2562978,14705.44357,2431.940211,1893.81131,67404.3147,366.565453,379.942893,-178.3335494,137.4402636,494.5231851,3.29706667,-6.934015525
616,268.2007652,14705.51569,2432.032834,1893.71276,67394.7171,366.581668,379.992533,-178.2135611,138.260152,494.3400084,3.3054506,-6.913942176
617,268.3989491,14706.04257,2431.741868,1893.69564,67395.7061,366.581539,379.997878,-179.0375491,138.7642533,494.6034699,3.30406768,-6.988905359
618,267.9943608,14704.75591,2432.294641,1893.91655,67401.0031,366.547184,379.885275,-177.3491232,137.2843519,493.8960769,3.28846329,-6.842458416
619,268.0881565,14705.12784,2432.018917,1893.62656,67387.6579,366.555633,379.911891,-177.9835684,138.5686498,494.1857149,3.29246962,-6.903714607
620,268.1536314,14705.43349,2432.05153,1893.82097,67400.0278,366.562779,379.935644,-178.2040566,138.0119535,494.4422819,3.29558836,-6.911708283
621,268.2718448,14705.63991,2431.954311,1893.8318,67405.1998,366.569862,379.961143,-178.3988149,137.6573723,494.3888531,3.29849278,-6.927871984
622,267.8662298,14704.18268,2432.501737,1893.89437,67399.0793,366.523867,379.810297,-176.6675509,136.9755282,493.7844478,3.27739406,-6.787292785
623,268.1479324,14705.24932,2431.987929,1893.76554,67396.7203,366.567669,379.949889,-178.2212719,138.1001085,494.4684209,3.29833235,-6.922739171
624,268.0562447,14705.14876,2432.153078,1893.7167,67392.521,366.560442,379.925705,-177.7843308,138.1567576,494.2061192,3.29507593,-6.882842841
625,268.0246391,14704.94311,2432.273675,1893.89772,67400.1513,366.55667,379.912618,-177.4381864,137.3497249,494.1929364,3.29343804,-6.845480034
626,267.9690078,14704.62584,2432.270843,1893.79436,67396.3037,366.544459,379.872485,-177.3291716,137.4179462,494.0221864,3.28792574,-6.851022126
627,268.0442308,14705.03191,2432.140364,1893.87031,67401.9581,366.554013,379.907738,-177.848693,137.5081836,494.438116,3.29143456,-6.890808914
628,268.0217607,14704.964,2432.122555,1893.71059,67392.3083,366.55923,379.920171,-177.7983673,138.2711485,494.1685978,3.29468143,-6.888938702
629,268.0510927,14705.16952,2432.059236,1893.85109,67401.5516,366.56961,379.950375,-177.9517634,136.8867902,494.2896619,3.30031334,-6.898945502
630,268.2149678,14705.61669,2431.807904,1893.77724,67399.3677,366.578775,379.984012,-178.7681336,138.5014306,494.9597865,3.30363654,-6.973008889
631,268.0717162,14704.98384,2432.035263,1893.86088,67403.7777,366.552284,379.900754,-178.0361922,137.6233991,494.5045091,3.29087375,-6.91222127
632,268.0891496,14705.02565,2432.154972,1893.85978,67400.5966,366.560002,379.923225,-177.8258445,137.535461,494.3492678,3.29492122,-6.892347713
633,267.9684636,14704.62805,2432.46184,1893.98594,67405.8291,366.53386,379.844927,-176.8692231,136.6811382,493.8486123,3.28170937,-6.793868596
634,267.9965401,14704.84166,2432.283067,1893.87471,67403.1248,366.553258,379.902277,-177.3890802,137.1080008,494.0688506,3.29188331,-6.845396033
635,268.1174315,14705.16159,2432.125297,1893.80568,67397.817,366.552472,379.903699,-177.7773567,137.6982779,494.0846221,3.29064832,-6.874131199
636,268.2311585,14705.58772,2431.898703,1893.79342,67402.5378,366.567168,379.953642,-178.4856552,138.0485031,494.5787172,3.29685693,-6.935959818
637,268.1237451,14705.36977,2432.075763,1893.79179,67399.1872,366.563406,379.935737,-178.002955,137.7208235,494.2751279,3.29619581,-6.894324815
638,268.0733937,14704.68709,2432.138564,1893.81392,67402.0712,366.534551,379.847606,-177.6088997,137.211425,494.2916631,3.28177481,-6.881801859
639,268.073012,14704.95771,2432.177874,1893.77816,67395.5197,366.554661,379.910598,-177.6373052,137.9154371,494.0993037,3.2917965,-6.865667114
640,268.260525,14705.55032,2431.934941,1893.82429,67401.2213,366.560583,379.930973,-178.4131967,138.110468,494.3031844,3.29417744,-6.929502775
641,268.3107243,14705.7587,2431.928685,1893.78726,67401.4948,366.568261,379.95795,-178.4713915,137.9328251,494.327707,3.29733971,-6.930410685
642,268.2061754,14705.38392,2431.995423,1893.86662,67406.4872,366.562398,379.934673,-178.3209248,137.5003077,494.4608049,3.29545548,-6.930994289
643,268.0957986,14705.1684,2432.108428,1893.78362,67396.7804,366.564845,379.937185,-177.9534477,138.0497707,494.3179802,3.29767886,-6.899396445
644,268.1408376,14705.20061,2432.098174,1893.78622,67397.478,366.554121,379.907922,-177.9374395,137.8915291,494.0677323,3.29160353,-6.898102297
645,268.4737656,14706.18745,2431.671675,1893.71222,67398.6991,366.570615,379.969936,-179.2558816,138.8200889,494.7889922,3.29741005,-7.004630565
646,268.218264,14705.36625,2431.991732,1893.75023,67397.6478,366.566881,379.950391,-178.3057706,138.1779104,494.529966,3.29731426,-6.92892673
647,267.8146402,14704.49391,2432.395572,1894.00102,67412.2987,366.549106,379.883327,-177.0736835,135.1409668,494.1288367,3.29093599,-6.819146943
648,268.0508496,14704.74987,2432.227773,1893.8772,67401.9367,366.542735,379.872058,-177.4975074,137.3973202,494.171871,3.28611162,-6.857119291
649,268.2612011,14705.6115,2432.033684,1893.75091,67397.9058,366.565487,379.945915,-178.2115772,137.9080122,494.0598446,3.29667375,-6.911203165
650,268.0748289,14705.0323,2432.281131,1894.01229,67409.761,366.561929,379.931219,-177.5821606,136.8726307,494.3124004,3.29570756,-6.85297814
651,268.2223718,14705.5017,2432.071167,1893.68593,67394.3608,366.556424,379.920622,-178.0856441,138.1088627,494.0831999,3.29159283,-6.899757763
652,268.1284258,14705.00966,2432.158528,1893.80296,67402.7676,366.545103,379.881682,-177.6582714,136.568342,494.1755085,3.28677977,-6.868809128
653,268.4198766,14705.99046,2431.782412,1893.72432,67398.1744,366.574625,379.976347,-178.9442335,138.5046236,494.6802808,3.3004887,-6.983913561
654,268.0725609,14704.91617,2432.1896,1893.82492,67399.2075,366.555662,379.909152,-177.5767672,137.5717989,494.1119971,3.29315811,-6.863632068
655,267.9961333,14704.67808,2432.220401,1893.91521,67404.5452,366.547655,379.887386,-177.503974,137.2197375,494.2387851,3.28860391,-6.856696721
656,268.1210919,14705.44245,2432.080328,1893.99278,67411.6038,366.571457,379.963552,-178.1453621,137.193384,494.4151272,3.29971394,-6.898467462
657,268.045686,14704.79489,2432.287683,1893.81627,67395.5531,366.545987,379.881353,-177.3752142,137.6684405,494.0325179,3.28788102,-6.845547102
658,268.2250149,14705.67539,2431.88815,1893.57206,67387.0879,366.570459,379.961704,-178.6012093,139.0578917,494.4715952,3.29888315,-6.954144592
659,268.2752448,14705.58725,2431.923449,1893.92971,67408.3981,366.563258,379.940703,-178.4565607,137.5975592,494.4993536,3.2951379,-6.934293187
660,268.0635925,14705.13119,2432.073433,1893.78394,67399.0885,366.560384,379.922118,-178.0213737,137.9898718,494.4455899,3.29567159,-6.912438969
661,267.9052598,14704.39861,2432.488184,1893.90333,67401.4477,366.532622,379.837453,-176.68929,136.7150416,493.6194718,3.28188666,-6.782202155
662,267.9858925,14704.78943,2432.227474,1893.85916,67399.569,366.548897,379.889494,-177.4255459,137.4522462,494.1023921,3.2895121,-6.847570564
663,268.0650585,14705.07929,2432.309274,1893.71602,67391.7721,366.552641,379.902855,-177.3792619,137.9368417,493.7066675,3.29108568,-6.837395902
664,268.0610396,14704.98452,2432.129174,1893.87323,67402.5045,366.562347,379.928247,-177.903089,137.6703693,494.5269041,3.29658331,-6.900457634
665,267.9268912,14704.65898,2432.381037,1893.95789,67404.9023,366.552372,379.898435,-177.1509464,136.8769618,493.9889336,3.29159203,-6.822963612
666,268.5705842,14706.3593,2431.629228,1893.82549,67407.5564,366.572787,379.978638,-179.4342686,138.2180131,494.7723145,3.29808963,-7.018337817
667,268.0924188,14704.80719,2432.290731,1893.80488,67399.212,366.539003,379.860548,-177.3741142,137.1938817,493.9674563,3.28421028,-6.849710422
668,268.3919989,14706.05157,2431.753687,1893.63586,67391.4493,366.576978,379.988091,-179.0793044,139.0988178,494.7881426,3.3009471,-6.991031815
669,268.1039495,14705.10823,2432.101572,1893.8533,67402.7891,366.558235,379.917734,-177.9707717,137.7150993,494.3736846,3.29423686,-6.905304152
670,268.2711177,14705.60552,2431.971176,1893.83971,67403.8016,366.568479,379.957209,-178.4169185,137.4762557,494.330608,3.29784845,-6.928092779
671,267.9433765,14704.51602,2432.180898,1893.76826,67394.6305,366.54231,379.867481,-177.4322598,137.8788311,494.2551916,3.28658858,-6.865320164
672,268.2099602,14705.45328,2431.962505,1893.78454,67397.7541,366.558736,379.926681,-178.3923785,138.3807997,494.4511252,3.29305692,-6.934931116
673,268.39212,14706.04912,2431.735001,1893.81079,67405.1314,366.572238,379.973933,-179.1186915,138.3508895,494.7212522,3.29846176,-6.987161786
674,268.168548,14705.10868,2432.173342,1893.85485,67402.5314,366.551832,379.902032,-177.7064411,137.3160563,494.0893183,3.29027844,-6.87117307
675,268.0845058,14704.99661,2432.239551,1893.87963,67406.698,366.547916,379.88821,-177.527455,136.8237184,494.1031982,3.28863236,-6.854031464
676,268.1066376,14705.04842,2432.17927,1893.94606,67408.4402,366.549197,379.895017,-177.6447641,137.1259159,494.1331661,3.28879684,-6.861308049
677,268.2587788,14705.59663,2431.928881,1893.79721,67403.0557,366.567927,379.955178,-178.4299077,136.9856547,494.3671745,3.29753765,-6.931464597
678,268.1209635,14705.22497,2432.005092,1893.92676,67407.2587,366.565689,379.942038,-178.1690268,137.4573915,494.6082447,3.29754665,-6.916957049
679,268.1182989,14705.29229,2432.140649,1893.89129,67403.5911,366.56145,379.932006,-177.9595389,137.5949595,494.3822832,3.29486202,-6.891668092
680,267.9899294,14704.72591,2432.289624,1893.83796,67398.7047,366.54761,379.883177,-177.3466303,137.2751296,494.1027665,3.28931102,-6.841895235
681,268.1679404,14705.26419,2432.103819,1893.72059,67393.4964,366.562249,379.932684,-178.0426755,138.4160473,494.3117914,3.29565058,-6.904911396
682,268.4836816,14706.18632,2431.569558,1893.87318,67413.039,366.574377,379.980285,-179.4388372,137.7699486,495.0238774,3.29955597,-7.022782798
683,268.1306006,14705.06663,2432.214132,1893.847,67400.9529,366.555534,379.912483,-177.6586813,137.6167747,494.0967855,3.29243589,-6.865358858
684,267.8605005,14704.55337,2432.392962,1893.80671,67394.0667,366.545344,379.873183,-177.0798341,137.6650965,494.0014514,3.28874347,-6.822840821
685,268.6156769,14706.81989,2431.466607,1893.66398,67396.5008,366.596431,380.053807,-179.9528821,139.441159,494.8400083,3.3094773,-7.051909984
686,268.1038679,14705.17461,2432.110145,1893.83837,67405.6225,366.562079,379.929046,-177.9074902,137.1050161,494.3832185,3.29600594,-6.897349533
687,267.9828838,14704.77631,2432.286423,1893.82588,67397.1109,366.549589,379.888639,-177.3272049,137.5369185,494.1198048,3.29032695,-6.840289433
688,268.2897129,14705.83337,2431.922519,1893.74427,67399.9179,366.576143,379.977346,-178.6726456,138.4462562,494.5403816,3.30207044,-6.958462981
689,268.2204238,14705.49149,2431.936026,1893.85605,67403.6227,366.564874,379.945489,-178.3810453,137.7639027,494.5843723,3.29585677,-6.926129219
690,268.0386983,14704.9857,2432.246663,1893.94075,67406.6276,366.555954,379.910987,-177.5279065,137.0520799,494.0831522,3.29314452,-6.854531624
691,268.0403135,14705.08568,2432.149684,1893.856,67399.4527,366.567066,379.941297,-177.7751674,137.6868092,494.1492652,3.29927464,-6.881216442
692,268.3735923,14705.97707,2431.75643,1893.63204,67393.6966,366.576711,379.985954,-179.0436212,138.7529256,494.5602375,3.30107364,-6.989096354
