,Shannon,Fisher,GBP,E2,E3,R2,R3,G1,G2,G3,Ig,Corr_MP2,MP2,Corr_CCSD,CCSD,Corr_CCSD(T),CCSD(T),RHF
284,45.00025668,2758.469692,410.9879277,488.218861,42010.9206,62.5846995,67.444574,-1.17678324,-11.34385628,63.42013162,1.41509642,-1.352087748,-457.6784357,-1.3875068,-457.7138548,-1.423066989,-457.749415,-456.326348
285,44.83812123,2758.62711,410.9362737,488.279697,42015.439,62.7301914,67.8643751,-1.50459123,-12.49828207,64.62065096,1.49301093,-1.352370689,-457.6795252,-1.3878858,-457.7150403,-1.423521362,-457.7506759,-456.3271545
286,45.10403952,2759.022787,411.1005272,488.204873,42006.6121,62.7399554,67.8954864,-1.32263263,-12.47924983,63.73729581,1.50100334,-1.350389112,-457.6744618,-1.3863428,-457.7104155,-1.421573248,-457.7456459,-456.3240727
287,45.32789905,2760.27994,411.3423973,488.251661,42012.0703,62.8691917,68.3186099,-1.30578375,-13.00847139,62.77517905,1.56553388,-1.346772715,-457.6766265,-1.3826466,-457.7125003,-1.417215519,-457.7470693,-456.3298537
288,45.58654745,2761.447564,411.5168828,488.223143,42012.1512,62.6258504,67.4708037,-1.42906114,-10.89476108,60.89134937,1.45824638,-1.343136284,-457.6686703,-1.3802469,-457.7057809,-1.414300262,-457.7398343,-456.325534
289,45.00953676,2758.704016,411.0398943,488.232146,42009.1945,62.787788,68.0086725,-1.29516358,-13.15923322,64.34542554,1.53054763,-1.350304873,-457.6763397,-1.3863373,-457.7123721,-1.421585024,-457.7476198,-456.3260348
290,44.88574826,2757.764834,410.859688,488.205994,42010.9721,62.632422,67.6427222,-1.34892235,-12.0012396,64.76789015,1.43083929,-1.355736824,-457.6927428,-1.3903613,-457.7273672,-1.426403386,-457.7634093,-456.3370059
291,44.98669135,2758.532827,410.9762644,488.210348,42010.3909,62.6587556,67.6523323,-1.29666558,-12.13176232,63.97455665,1.45721126,-1.352788067,-457.6680645,-1.3883454,-457.7036219,-1.424056099,-457.7393325,-456.3152764
292,45.12670316,2758.997092,411.1465126,488.189463,42001.5138,62.8035235,68.0693811,-1.21980203,-13.63336043,64.05143903,1.53756244,-1.348243153,-457.6744969,-1.3842064,-457.7104601,-1.419235875,-457.7454897,-456.3262538
293,44.79516106,2758.169684,410.8339776,488.248779,42014.7953,62.5734948,67.3816162,-1.4716075,-11.27862358,64.34140585,1.41156994,-1.354205343,-457.6827969,-1.3897729,-457.7183645,-1.425638382,-457.75423,-456.3285916
294,44.19223211,2756.331297,410.5063802,488.293545,42007.3969,62.5439359,67.3488892,-1.25382993,-11.69829563,65.96441047,1.38614511,-1.358720256,-457.6839073,-1.3927539,-457.717941,-1.429576873,-457.754764,-456.3251871
295,45.28370322,2759.99376,411.2508715,488.225166,42011.6627,62.6217961,67.4926169,-1.36712268,-11.18174711,62.32305854,1.44746575,-1.347605607,-457.6796033,-1.383963,-457.7159607,-1.418751553,-457.7507493,-456.3319977
296,44.77410296,2757.908673,410.9553892,488.222769,41997.014,62.6414145,67.6172536,-0.90830692,-11.95847006,63.72398279,1.44909504,-1.347213694,-457.6751315,-1.3830009,-457.7109187,-1.417991873,-457.7459097,-456.3279178
297,45.54735325,2761.159767,411.4858587,488.231467,42013.0118,62.8666312,68.2345323,-1.56561961,-13.13041562,62.45096809,1.57847655,-1.344026203,-457.6728524,-1.3807526,-457.7095788,-1.414821607,-457.7436478,-456.3288262
298,45.17439523,2759.706421,411.1871971,488.255069,42014.5886,62.5771616,67.4036305,-1.45423834,-11.17606577,62.73557012,1.41675637,-1.349252416,-457.6840392,-1.3849279,-457.7197147,-1.419934944,-457.7547217,-456.3347868
299,45.23125955,2759.403378,411.2183049,488.207563,42006.1203,62.7100293,67.812783,-1.36052567,-12.09026654,63.22432152,1.48328262,-1.348471225,-457.6815325,-1.3842198,-457.717281,-1.419172751,-457.752234,-456.3330612
300,44.7040548,2758.189855,410.854722,488.269333,42009.6789,62.7679818,67.9827917,-1.48687009,-12.87490962,65.15338998,1.5133626,-1.351687602,-457.6714651,-1.3876169,-457.7073944,-1.423245328,-457.7430228,-456.3197775
301,44.58497394,2757.554618,410.7627006,488.25555,42005.8104,62.555668,67.3289441,-1.41476418,-11.60565924,64.97440764,1.4011326,-1.35368084,-457.6787744,-1.3890007,-457.7140944,-1.424916057,-457.7500097,-456.3250936
302,45.10049677,2759.422667,411.2037999,488.257521,42007.0514,62.6290614,67.5321024,-1.25315112,-11.86852572,62.89987944,1.44538934,-1.345831229,-457.6898523,-1.3816961,-457.7257172,-1.416415941,-457.7604371,-456.3440211
303,44.92368783,2759.047379,411.0819226,488.229886,41999.5615,62.8426198,68.217516,-1.29837718,-13.52055275,64.25975589,1.55118646,-1.346923853,-457.6864435,-1.3828342,-457.7223539,-1.417728248,-457.7572479,-456.3395197
304,44.60442988,2758.961344,410.9366243,488.3509,42013.6884,62.6690307,67.6965436,-1.55914565,-11.51079336,64.03211891,1.46022579,-1.350689008,-457.6678706,-1.386288,-457.7034696,-1.421662601,-457.7388442,-456.3171816
305,44.92224073,2759.363568,411.070472,488.306865,42016.6851,62.7463037,67.9113173,-1.52822101,-12.26932592,63.88953659,1.50286963,-1.350772979,-457.6863525,-1.3863506,-457.7219301,-1.42158325,-457.7571628,-456.3355795
306,44.7458332,2757.511161,410.8265044,488.17492,41997.1343,62.742881,67.9322147,-1.11391752,-13.00742746,65.0540959,1.49411466,-1.353688909,-457.6770591,-1.3889082,-457.7122783,-1.424865208,-457.7482354,-456.3233702
307,44.8883806,2757.711462,410.9227495,488.183856,42001.8845,62.759757,67.9256615,-1.06257035,-13.46570802,64.89690457,1.51541249,-1.351550929,-457.6822751,-1.3870787,-457.7178029,-1.422671549,-457.7533957,-456.3307242
308,45.69094002,2760.27839,411.3973882,488.154205,42016.4508,62.6278645,67.5221824,-1.40989739,-11.73808671,62.15459087,1.44532431,-1.351241718,-457.6841157,-1.3868912,-457.7197652,-1.421884127,-457.7547581,-456.332874
309,45.27694503,2760.023688,411.2735988,488.250908,42014.8356,62.8316796,68.1492191,-1.34283007,-13.16791454,63.15592142,1.55415323,-1.347505915,-457.6796714,-1.3834506,-457.7156161,-1.418210195,-457.7503756,-456.3321654
310,44.81983057,2758.129009,410.8620724,488.261929,42017.9312,62.619049,67.5440267,-1.36271827,-11.50990448,64.33796632,1.43309295,-1.355776794,-457.6778092,-1.3908868,-457.7129192,-1.426900246,-457.7489327,-456.3220324
311,44.73333913,2758.465294,410.9002338,488.293761,42014.299,62.7543877,67.9258097,-1.60240087,-12.93877329,65.2039014,1.50932778,-1.352617658,-457.6718941,-1.3884326,-457.707709,-1.423969511,-457.7432459,-456.3192764
312,44.189022,2755.654556,410.4979702,488.229541,41992.4673,62.4874462,67.1347664,-1.10542482,-11.70073276,66.27712975,1.36206537,-1.355335637,-457.6699498,-1.3900567,-457.7046708,-1.426488727,-457.7411029,-456.3146142
313,45.32133527,2759.6586,411.3777324,488.195749,41995.358,62.7840266,68.006586,-1.01207511,-13.13932497,62.73300091,1.52784204,-1.342902912,-457.675125,-1.3790468,-457.7112689,-1.413150787,-457.7453729,-456.3322221
314,44.23676874,2756.977914,410.6876538,488.318254,41999.1165,62.5936452,67.4403499,-1.29159166,-11.80202303,65.51650009,1.42374533,-1.352531902,-457.6608484,-1.3874516,-457.6957681,-1.423180133,-457.7314967,-456.3083165
315,45.20030708,2760.077174,411.2305049,488.285763,42019.5357,62.7606202,68.0083652,-1.60360956,-12.55309348,63.34660009,1.50184823,-1.348888412,-457.6838641,-1.3845509,-457.7195266,-1.419423551,-457.7543992,-456.3349757
316,44.93339441,2758.323864,411.0566797,488.217566,41999.6698,62.434335,66.9345447,-1.08706546,-10.39878196,62.97665032,1.34562519,-1.349369694,-457.6961785,-1.3844835,-457.7312923,-1.419558487,-457.7663673,-456.3468088
317,45.40785161,2759.982091,411.4919636,488.151765,41984.4913,62.8982827,68.3427121,-0.82914139,-13.94175411,62.50473812,1.58963314,-1.338743617,-457.6864446,-1.3752874,-457.7229884,-1.408860077,-457.7565611,-456.347701
318,44.57208532,2755.703617,410.6999625,488.143395,41986.1939,62.6182888,67.5373886,-0.80354092,-12.81086672,65.97253884,1.4314421,-1.355160392,-457.6849926,-1.3894144,-457.7192466,-1.425488133,-457.7553204,-456.3298322
319,45.08479066,2758.688155,411.0893152,488.235616,42011.6429,62.7023911,67.7403689,-1.34825941,-12.65184034,64.21318479,1.4836556,-1.352440927,-457.6779456,-1.38777,-457.7132747,-1.4231714,-457.7486761,-456.3255047
320,45.13391202,2759.423411,411.0879943,488.254061,42020.0244,62.561466,67.3468344,-1.48622431,-11.12241853,63.03002369,1.40664079,-1.351810527,-457.6789255,-1.387482,-457.714597,-1.422905916,-457.7500209,-456.3271149
321,44.92211503,2758.242756,410.968676,488.231034,42011.2261,62.6317521,67.542261,-1.23513466,-12.33103365,64.20274536,1.44555405,-1.352980794,-457.6823193,-1.3880169,-457.7173554,-1.423636365,-457.7529749,-456.3293385
322,44.71355541,2757.503594,410.8584277,488.192635,41994.934,62.5919774,67.4450871,-1.00786559,-11.88170457,64.33038555,1.42228863,-1.350803003,-457.6877856,-1.3860042,-457.7229868,-1.421567858,-457.7585504,-456.3369826
323,44.2553856,2756.440289,410.567963,488.231681,41993.4414,62.479235,67.0769422,-1.27380568,-11.37661923,65.68801541,1.36688127,-1.353801313,-457.6534217,-1.3894676,-457.689088,-1.425699257,-457.7253197,-456.2996204
324,44.95576262,2758.511075,410.9926271,488.26807,42016.9104,62.5674188,67.3655658,-1.24204368,-11.30563815,63.56357753,1.4110172,-1.353210865,-457.6742034,-1.388386,-457.7093786,-1.424004705,-457.7449973,-456.3209926
325,45.0102858,2759.066609,411.0694242,488.267968,42013.5752,62.8013712,68.0761655,-1.49448385,-13.15466421,64.38956739,1.5322409,-1.35088625,-457.6660671,-1.3867364,-457.7019172,-1.422009558,-457.7371904,-456.3151809
326,44.91454332,2758.89566,411.0462732,488.238862,42003.4811,62.8244069,68.1570838,-1.35605416,-13.11755756,64.34339008,1.54578308,-1.348554775,-457.6742259,-1.3847543,-457.7104254,-1.419857314,-457.7455284,-456.3256711
327,44.6683553,2757.140732,410.8732946,488.223271,41994.9129,62.5411524,67.2223035,-0.96498955,-12.08260282,64.63974013,1.40564179,-1.349431617,-457.677419,-1.3849477,-457.7129351,-1.420286065,-457.7482735,-456.3279874
328,44.58321067,2757.865648,410.7438687,488.276495,42013.0124,62.6447318,67.6093865,-1.59047223,-12.38739437,65.42474839,1.44720732,-1.354857246,-457.6686494,-1.3902821,-457.7040743,-1.426514925,-457.7403071,-456.3137922
329,45.1258696,2760.262218,411.1434014,488.308137,42026.0356,62.7728797,68.0012861,-1.76410749,-12.61124284,63.55275767,1.51707733,-1.350860746,-457.6675697,-1.3869968,-457.7037058,-1.422346141,-457.7390551,-456.316709
330,43.97077352,2754.907233,410.3738563,488.226588,41987.0241,62.6659471,67.7324947,-0.92211066,-13.61351348,67.54113106,1.44902111,-1.357038435,-457.6678745,-1.3910953,-457.7019313,-1.427928033,-457.7387641,-456.310836
331,45.4210017,2759.731182,411.3207592,488.165166,42003.7601,62.5848493,67.3760414,-1.16783246,-11.28801697,62.10676528,1.42721877,-1.347240044,-457.6780133,-1.383342,-457.7141152,-1.418068085,-457.7488413,-456.3307732
332,44.7369588,2757.831435,410.8952338,488.235195,42002.3653,62.6935727,67.722969,-1.25208543,-12.93961848,64.99543305,1.47852796,-1.351919809,-457.6846809,-1.387133,-457.7198941,-1.422638922,-457.7554001,-456.3327611
333,44.50105972,2756.640916,410.6846681,488.25093,42004.6488,62.5667468,67.3833289,-1.21675804,-12.12617688,65.68152667,1.40393012,-1.35689426,-457.6928343,-1.3909869,-457.7269269,-1.427299353,-457.7632394,-456.33594
334,44.80825505,2757.179332,410.8940023,488.161828,41991.9635,62.6394799,67.5824806,-0.89952108,-12.26994923,64.60295096,1.4483998,-1.352509733,-457.6798094,-1.3876617,-457.7149614,-1.423347565,-457.7506472,-456.3272997
335,44.55134525,2757.539253,410.8497014,488.243867,41993.9601,62.6217257,67.5274418,-1.06706153,-12.28067678,64.5991028,1.44128172,-1.348310972,-457.6818679,-1.3842332,-457.7177902,-1.419487425,-457.7530444,-456.333557
336,44.7369792,2757.739836,410.8156596,488.240211,42009.8337,62.6530205,67.6266536,-1.34577494,-12.32385914,65.05210458,1.45126438,-1.354532528,-457.6845396,-1.3898417,-457.7198488,-1.425812329,-457.7558194,-456.3300071
337,45.09257842,2759.261468,411.1404073,488.238268,42008.5432,62.6675123,67.6317078,-1.32040993,-12.07358514,63.31739042,1.47029516,-1.348459102,-457.6777291,-1.3842904,-457.7135605,-1.419239721,-457.7485098,-456.32927
338,45.25753551,2759.394684,411.2382394,488.200285,42005.842,62.7050343,67.7663178,-1.21004869,-12.32915112,63.0729041,1.48603348,-1.348778965,-457.6742339,-1.384523,-457.7099779,-1.419377636,-457.7448326,-456.3254549
339,44.55538433,2756.662694,410.739641,488.215265,41997.5668,62.7978745,68.0714501,-1.07806157,-13.95889949,66.24269849,1.52619562,-1.354778241,-457.6836005,-1.3892508,-457.7180731,-1.425176457,-457.7539987,-456.3288223
340,44.61938031,2757.533257,410.8065115,488.269987,42007.8182,62.4728233,67.0546494,-1.36602867,-11.38728742,64.75725068,1.36119989,-1.353183196,-457.6882273,-1.3879538,-457.7229979,-1.423759821,-457.7588039,-456.3350441
341,45.03058044,2759.057264,411.0238361,488.236034,42014.6353,62.6605228,67.6877937,-1.59743702,-11.79594056,63.9670261,1.44935996,-1.353143777,-457.6770448,-1.3886725,-457.7125736,-1.424397149,-457.7482982,-456.3239011
342,44.76236436,2758.670509,410.9272057,488.291338,42011.9466,62.9573997,68.5789791,-1.57256681,-14.35806108,65.60636813,1.60915835,-1.350730566,-457.6671841,-1.3868064,-457.7032599,-1.422305177,-457.7387587,-456.3164535
343,44.50944719,2757.21483,410.7835084,488.225499,41991.7958,62.6468384,67.5968723,-1.01223336,-12.29947526,64.86393016,1.45191124,-1.349899728,-457.6737488,-1.3855324,-457.7093815,-1.421009741,-457.7448589,-456.3238491
344,44.63224189,2758.336195,410.9206262,488.263145,41996.7967,62.6832043,67.7010062,-1.38297481,-12.71642769,64.72362423,1.47383092,-1.347257865,-457.6608771,-1.3835124,-457.6971317,-1.418648375,-457.7322677,-456.3136193
345,44.45047304,2757.036106,410.6671952,488.27607,42009.395,62.6759564,67.7231354,-1.38146969,-12.38381784,65.84744058,1.46014604,-1.357218495,-457.6789184,-1.3917583,-457.7134582,-1.428061218,-457.7497611,-456.3216999
346,45.46853403,2760.873935,411.3945722,488.239493,42016.2817,62.6084346,67.4583524,-1.56938829,-11.02235824,61.76748085,1.43620574,-1.347345929,-457.674363,-1.3835601,-457.7105772,-1.418248163,-457.7452653,-456.3270171
347,44.7209084,2758.325403,410.9431927,488.289965,42007.0583,62.660639,67.6380989,-1.3224081,-12.02074547,64.27737797,1.46321586,-1.349787827,-457.659436,-1.3855889,-457.695237,-1.420854894,-457.730503,-456.3096481
348,45.51143527,2760.767793,411.3894826,488.223937,42017.0654,62.771064,67.9991852,-1.59482837,-12.22145777,62.51107498,1.51704604,-1.348213349,-457.6674246,-1.3846014,-457.7038127,-1.419404768,-457.738616,-456.3192112
349,45.07246695,2758.25957,411.0031309,488.167279,42006.4186,62.6720547,67.6659534,-1.3765158,-12.52613889,64.56117024,1.46309985,-1.355031674,-457.6838519,-1.3899822,-457.7188025,-1.425881708,-457.754702,-456.3288203
350,44.63506446,2757.70089,410.8270003,488.225867,41999.0132,62.6101198,67.4895148,-1.23406291,-12.08535989,64.70496782,1.43164143,-1.351033353,-457.6770858,-1.386654,-457.7127065,-1.422273913,-457.7483264,-456.3260525
351,44.14478501,2754.867761,410.4250854,488.216297,41994.109,62.6599326,67.6854117,-0.84598142,-13.07286398,67.18025819,1.44879221,-1.359264734,-457.6799114,-1.3932199,-457.7138665,-1.430012677,-457.7506593,-456.3206466
352,45.32896395,2758.812995,411.2028191,488.128985,41998.8048,62.6127356,67.4850575,-1.17079243,-12.05577889,63.29304423,1.43560879,-1.349659805,-457.6961212,-1.3850345,-457.7314959,-1.420101214,-457.7665626,-456.3464614
353,45.14890135,2759.052819,411.094681,488.18608,42008.1759,62.688522,67.7211019,-1.4261669,-12.61297109,63.90858656,1.47277484,-1.351565215,-457.6792917,-1.3872953,-457.7150218,-1.422743691,-457.7504702,-456.3277265
354,45.43137814,2759.69489,411.2619101,488.170242,42010.3533,62.6885162,67.716575,-1.24844171,-11.97164988,62.6655432,1.47706798,-1.349968293,-457.6773799,-1.3859314,-457.713343,-1.421050728,-457.7484624,-456.3274116
355,45.20018495,2759.110787,411.1510258,488.21553,42011.0856,62.7892374,68.023296,-1.3511404,-13.25328002,63.99891109,1.52685042,-1.34997536,-457.6829912,-1.3856366,-457.7186525,-1.420816857,-457.7538327,-456.3330158
356,45.19939807,2760.114001,411.2490859,488.25369,42009.7983,62.5937297,67.3995432,-1.42589992,-11.40079382,62.37447512,1.43220056,-1.346171049,-457.6714391,-1.3827717,-457.7080398,-1.417528124,-457.7427962,-456.3252681
357,44.32334084,2755.801111,410.6135679,488.199105,41986.8966,62.408856,66.8711461,-0.95904884,-11.18294088,65.4965653,1.32422107,-1.354018359,-457.6910127,-1.3883312,-457.7253256,-1.424357442,-457.7613518,-456.3369944
358,45.16355386,2758.766353,411.0154139,488.202684,42017.6676,62.7247671,67.8583131,-1.52981695,-12.82020022,64.46173505,1.4873556,-1.355484949,-457.682865,-1.3907127,-457.7180928,-1.426623817,-457.7540039,-456.32738
359,45.20976038,2758.892181,411.1305391,488.168602,42004.6619,62.7146478,67.792292,-1.20762111,-12.78986579,63.72033259,1.49111821,-1.349800668,-457.6853554,-1.3855532,-457.721108,-1.420712894,-457.7562677,-456.3355548
360,44.93143739,2757.480387,411.0141421,488.160307,41991.3055,62.503999,67.1631036,-0.78467826,-11.77397323,63.67476841,1.37641603,-1.350509068,-457.6902317,-1.3851757,-457.7248984,-1.420559114,-457.7602818,-456.3397227
361,44.98312705,2758.879803,411.006427,488.234927,42012.1204,62.6723847,67.6692508,-1.43977735,-12.50618683,64.11010427,1.4665121,-1.352359706,-457.6784246,-1.3878789,-457.7139439,-1.423494639,-457.7495596,-456.3260649
362,44.63883805,2757.677761,410.8797186,488.256996,42000.3321,62.5355969,67.2431154,-1.20828366,-11.69001144,64.46893009,1.39729447,-1.351956019,-457.6839582,-1.3869207,-457.7189229,-1.422395129,-457.7543974,-456.3320022
363,44.49815056,2756.750129,410.6286659,488.225429,42003.9897,62.5774757,67.3973648,-1.27519782,-12.13641873,65.67282741,1.41187984,-1.354958248,-457.6785113,-1.3901412,-457.7136943,-1.426392926,-457.749946,-456.3235531
364,44.16230417,2755.497409,410.5358524,488.225936,41986.4472,62.6706877,67.7027343,-0.89664036,-13.126574,66.65512313,1.46417915,-1.354689541,-457.6547632,-1.3895664,-457.68964,-1.425883167,-457.7259568,-456.3000736
365,44.25899648,2755.365524,410.562278,488.189751,41984.0619,62.5122304,67.2430511,-0.81686045,-11.90487388,66.03556004,1.37195434,-1.354707154,-457.6819775,-1.3889366,-457.7162069,-1.425212721,-457.752483,-456.3272703
366,45.28141288,2758.966609,411.2069586,488.179652,42006.6014,62.6904023,67.738184,-1.26775876,-12.79664338,63.65732891,1.4721324,-1.349440878,-457.6935156,-1.384806,-457.7288808,-1.419788088,-457.7638628,-456.3440747
367,45.00988554,2758.797285,411.0405044,488.260548,42016.5786,62.625116,67.549434,-1.41193046,-11.86994359,63.82723604,1.43896132,-1.352919246,-457.6804672,-1.3880278,-457.7155757,-1.423590842,-457.7511388,-456.327548
368,44.62481545,2757.170743,410.8412642,488.232288,41995.6495,62.6520146,67.5926505,-1.05459869,-12.65397986,65.08026732,1.45680387,-1.350938713,-457.6787276,-1.3860585,-457.7138474,-1.421506676,-457.7492955,-456.3277889
369,44.93981107,2759.210757,411.1124921,488.279024,42007.3816,62.709965,67.7648388,-1.31423552,-12.49182698,63.6375903,1.49286864,-1.346984604,-457.6689093,-1.3831507,-457.7050754,-1.418014581,-457.7399392,-456.3219247
370,44.67812966,2757.433876,410.8355076,488.254897,42005.2956,62.7819908,68.0645818,-1.2399674,-13.69867469,65.71291858,1.51320613,-1.352935815,-457.6763535,-1.3879939,-457.7114117,-1.423798988,-457.7472167,-456.3234177
371,44.79839201,2757.869901,410.8850411,488.236218,42008.4908,62.5995724,67.4880418,-1.13824286,-12.26943175,64.32794665,1.41985366,-1.352580541,-457.6839318,-1.3875109,-457.7188621,-1.423240071,-457.7545913,-456.3313512
372,44.86769468,2757.329666,410.8681165,488.15141,41998.1282,62.7782325,68.0219074,-1.08628085,-13.49424262,65.34075199,1.51724519,-1.354223032,-457.6811045,-1.3890652,-457.7159467,-1.425005279,-457.7518868,-456.3268815
373,45.10930881,2757.899408,411.0587161,488.134948,41996.322,62.7039077,67.7596265,-0.9324616,-13.1346233,64.25985359,1.48361875,-1.350366046,-457.6806904,-1.3857232,-457.7160475,-1.421088622,-457.751413,-456.3303244
374,45.48093935,2760.057744,411.4935407,488.1472,41989.9843,62.8744144,68.2755592,-0.78855029,-13.4667906,62.10367535,1.57883581,-1.341379666,-457.6783517,-1.3776829,-457.714655,-1.411502118,-457.7484742,-456.3369721
375,44.74248665,2758.938422,410.8850696,488.32634,42023.0422,62.5324906,67.2612971,-1.57346138,-10.88831486,63.6932239,1.39091786,-1.352575699,-457.6702784,-1.3883332,-457.7060359,-1.42404599,-457.7417487,-456.3177027
376,44.695365,2758.494247,410.842058,488.355694,42031.621,62.5248995,67.2455928,-1.51193606,-11.06282168,63.96336066,1.3886534,-1.356993888,-457.6544047,-1.3919491,-457.6893599,-1.428171202,-457.725582,-456.2974108
377,44.81873947,2757.796795,410.9620554,488.229091,42002.1317,62.6602355,67.6222484,-0.95606638,-12.68036222,64.28654543,1.46090036,-1.351573897,-457.6748237,-1.3865555,-457.7098053,-1.422001425,-457.7452512,-456.3232498
378,44.73717826,2757.566955,410.9568043,488.183688,41987.0968,62.6417103,67.5545671,-0.81364942,-12.33145358,64.06894914,1.45425013,-1.347701861,-457.6779523,-1.3832679,-457.7135183,-1.41824758,-457.748498,-456.3302504
379,44.57053947,2757.103374,410.8441496,488.210635,41987.2544,62.6596918,67.6530696,-0.87763585,-12.87299897,64.9011049,1.45581771,-1.348043062,-457.6888362,-1.383323,-457.7241161,-1.418509304,-457.7593024,-456.3407931
380,44.48321891,2756.227571,410.7305839,488.200283,41989.9895,62.6534051,67.636774,-0.75038548,-12.83966135,65.50347559,1.45349244,-1.353701376,-457.6657812,-1.3882399,-457.7003198,-1.424219628,-457.7362995,-456.3120798
381,45.24758615,2759.659542,411.2165471,488.234972,42014.002,62.6029244,67.432521,-1.32632695,-11.44645407,62.64466051,1.43865343,-1.349049685,-457.6721797,-1.3850843,-457.7082143,-1.419984147,-457.7431142,-456.32313
382,45.21033067,2759.130204,411.148474,488.225044,42016.4142,62.6712586,67.6896806,-1.35708817,-12.01590896,63.46390532,1.46294934,-1.353496017,-457.674106,-1.3884094,-457.7090195,-1.423974454,-457.7445845,-456.32061
383,45.07528933,2757.593973,410.9809351,488.140471,42001.0603,62.7394019,67.9165975,-0.97886376,-13.39804979,64.69959633,1.49239566,-1.354094776,-457.6973637,-1.3886914,-457.7319603,-1.424412572,-457.7676815,-456.3432689
384,45.06818289,2758.707326,411.0582663,488.245467,42016.5629,62.673196,67.6871598,-1.28397989,-12.14089364,63.84858179,1.46559145,-1.354910697,-457.6753117,-1.3896882,-457.7100891,-1.425393396,-457.7457944,-456.320401
385,45.22273527,2759.087684,411.1153255,488.228587,42019.6144,62.6251584,67.5278155,-1.41635983,-12.23491293,63.69165072,1.43846899,-1.354978824,-457.6924019,-1.3896874,-457.7271104,-1.425448513,-457.7628715,-456.337423
386,45.11054157,2757.73437,411.0068972,488.149796,42004.3514,62.7472865,67.9276033,-1.02688985,-13.46881149,64.7354619,1.50154286,-1.354659683,-457.6702472,-1.3894159,-457.7050034,-1.425259667,-457.7408472,-456.3155875
387,44.60762231,2757.266944,410.7412735,488.234993,42005.0688,62.7446667,67.9558357,-1.27731221,-13.38873731,65.77581188,1.4916748,-1.353775734,-457.6823269,-1.3888805,-457.7174316,-1.424896693,-457.7534478,-456.3285511
388,44.6130741,2757.364505,410.8077815,488.23448,42000.9751,62.6236821,67.5357943,-1.11417672,-12.39981552,64.95287722,1.43839279,-1.352984343,-457.6688109,-1.3881026,-457.7039291,-1.423988569,-457.7398151,-456.3158265
389,44.66887036,2757.016252,410.7835214,488.163925,41992.6618,62.8375849,68.1942989,-0.89500597,-13.97594177,65.53479369,1.55049306,-1.351281422,-457.6628822,-1.3869992,-457.6986001,-1.422741475,-457.7343423,-456.3116008
390,44.95001055,2758.495599,411.060148,488.197879,41996.6432,62.4579755,66.9827453,-1.11212803,-10.65039734,62.92053347,1.3640744,-1.347868069,-457.66707,-1.3839829,-457.7031848,-1.419041677,-457.7382436,-456.3192019
391,44.84805428,2757.791591,410.8872575,488.212997,42007.0619,62.3691855,66.7264769,-1.20803559,-10.08675762,63.52208511,1.31238786,-1.354378945,-457.676698,-1.3895366,-457.7118556,-1.425322855,-457.7476419,-456.3223191
392,44.45336703,2756.848307,410.6574079,488.304328,42015.7462,62.6536606,67.6745088,-1.40567502,-12.81644704,66.16618257,1.44507301,-1.358895683,-457.6810315,-1.3928025,-457.7149384,-1.429328989,-457.7514648,-456.3221358
393,45.16117298,2758.352625,411.140411,488.140515,41994.9219,62.6639029,67.6584599,-0.91597739,-12.37969497,63.43190213,1.4613334,-1.349556619,-457.6781663,-1.3850115,-457.7136212,-1.420143578,-457.7487533,-456.3286097
394,44.86880233,2756.754519,410.8848246,488.137425,41992.2198,62.6258987,67.5319802,-0.79544341,-12.66812827,64.8701782,1.44264684,-1.352887091,-457.6857037,-1.3876735,-457.72049,-1.423375236,-457.7561918,-456.3328166
395,45.37167197,2758.533031,411.1948895,488.165708,42011.135,62.5826324,67.4228125,-0.91522015,-12.19826591,63.00769646,1.41683963,-1.354629455,-457.6694119,-1.3891204,-457.7039028,-1.424858764,-457.7396412,-456.3147824
396,44.23814063,2755.141616,410.5205675,488.181505,41985.4185,62.6518129,67.6865408,-0.81541431,-13.27393303,66.84728391,1.44143381,-1.356290125,-457.678073,-1.3903708,-457.7121537,-1.426799984,-457.7485829,-456.3217829
397,44.33167744,2756.206197,410.7421164,488.229847,41981.6646,62.4702004,67.0369433,-0.67382424,-11.54316634,64.79683241,1.36361476,-1.350600971,-457.6769633,-1.3854208,-457.7117831,-1.420992164,-457.7473545,-456.3263623
398,45.33417871,2759.083185,411.1795543,488.188805,42014.8152,62.6684476,67.6770408,-1.24345352,-12.29685199,63.33384084,1.45947216,-1.354577256,-457.6862913,-1.3893728,-457.7210868,-1.424990987,-457.756705,-456.331714
399,44.73860693,2758.053935,410.8779409,488.276431,42011.0951,62.7487846,67.9393599,-1.31795681,-12.82578589,64.8736247,1.50183803,-1.352748102,-457.666002,-1.3884599,-457.7017138,-1.424228866,-457.7374828,-456.3132539
400,43.91043404,2756.204187,410.3650464,488.353453,42008.8694,62.660942,67.6676651,-1.57086028,-12.72289468,67.32648889,1.45016813,-1.357120707,-457.6624384,-1.3921747,-457.6974924,-1.428783009,-457.7341007,-456.3053177
401,44.80674707,2757.913764,410.8589144,488.195219,42003.0868,62.9123708,68.4350373,-1.4532474,-14.23079978,65.98393444,1.58640811,-1.352344442,-457.6681899,-1.3882163,-457.7040618,-1.423890032,-457.7397355,-456.3158455
